Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Pernant,France,49.3833,3.2167,21.81,Overcast clouds,4.65,✅ Safe,2025-08-23 20:33:58
Petit-Couronne,France,49.3833,1.0333,22.9,Broken clouds,4.35,✅ Safe,2025-08-23 20:34:00
Plassac,France,45.1,-0.65,30.69,Few clouds,3.01,✅ Safe,2025-08-23 20:34:02
Plesse,France,47.5333,-1.8833,25.75,Overcast clouds,3.59,✅ Safe,2025-08-23 20:34:04
Pleudihen-sur-Rance,France,48.5,-1.9667,24.15,Overcast clouds,4.21,✅ Safe,2025-08-23 20:34:05
Plichancourt,France,48.75,4.65,20.75,Overcast clouds,4.41,✅ Safe,2025-08-23 20:34:07
Plobsheim,France,48.4667,7.7167,21.54,Overcast clouds,4.85,✅ Safe,2025-08-23 20:34:09
Plogoff,France,48.0333,-4.6667,21.08,Overcast clouds,1.68,✅ Safe,2025-08-23 20:34:11
Plombieres-les-Dijon,France,47.3333,4.9667,22.13,Overcast clouds,3.88,✅ Safe,2025-08-23 20:34:13
Plouer-sur-Rance,France,48.5333,-2.0,23.9,Overcast clouds,4.53,✅ Safe,2025-08-23 20:34:15
Plozevet,France,47.9833,-4.4333,21.5,Overcast clouds,2.97,✅ Safe,2025-08-23 20:34:17
Pogny,France,48.8667,4.4833,21.14,Overcast clouds,3.87,✅ Safe,2025-08-23 20:34:19
Pont-Arcy,France,49.3833,3.6167,21.4,Overcast clouds,4.89,✅ Safe,2025-08-23 20:34:21
Pont-Aven,France,47.85,-3.75,22.16,Overcast clouds,4.01,✅ Safe,2025-08-23 20:34:22
Pont-a-Vendin,France,50.4667,2.8833,20.71,Overcast clouds,4.37,✅ Safe,2025-08-23 20:34:24
Pontavert,France,49.4,3.8167,21.09,Overcast clouds,4.78,✅ Safe,2025-08-23 20:34:26
Pont-de-l'Isere,France,45.0,4.8833,26.91,Scattered clouds,8.17,⚠ Moderate,2025-08-23 20:34:27
Pont-de-Vaux,France,46.4333,4.9333,24.93,Broken clouds,3.94,✅ Safe,2025-08-23 20:34:28
Pont-d'Ouche,France,47.1667,4.6833,21.94,Overcast clouds,3.2,✅ Safe,2025-08-23 20:34:30
Ponte Leccia,France,42.4667,9.2,25.98,Broken clouds,2.04,✅ Safe,2025-08-23 20:34:31
Pont-l'Abbe,France,47.8667,-4.2167,21.97,Overcast clouds,3.18,✅ Safe,2025-08-23 20:34:33
Pontlevoy,France,47.3833,1.25,24.72,Scattered clouds,3.93,✅ Safe,2025-08-23 20:34:35
Pont-Rean,France,48.0,-1.7833,25.07,Overcast clouds,2.64,✅ Safe,2025-08-23 20:34:37
Pontrieux,France,48.7,-3.1667,22.33,Overcast clouds,5.21,⚠ Moderate,2025-08-23 20:34:39
Pont-Sainte-Maxence,France,49.3,2.6,22.64,Overcast clouds,5.1,⚠ Moderate,2025-08-23 20:34:40
Pornic,France,47.1167,-2.1,23.76,Overcast clouds,5.76,⚠ Moderate,2025-08-23 20:34:42
Porquerolles,France,43.0,6.2,25.8,Clear sky,9.5,⚠ Moderate,2025-08-23 20:34:44
Port de Goulee,France,45.4,-0.9,28.2,Few clouds,4.29,✅ Safe,2025-08-23 20:34:46
Port Manec'h,France,47.8167,-3.7833,21.84,Overcast clouds,3.83,✅ Safe,2025-08-23 20:34:48
Port-de-Bouc,France,43.4,4.9833,29.79,Clear sky,8.93,⚠ Moderate,2025-08-23 20:34:50
Port-en-Bessin-Huppain,France,49.35,-0.75,20.4,Broken clouds,5.45,⚠ Moderate,2025-08-23 20:34:52
Portiragnes,France,43.3,3.3333,30.06,Clear sky,3.03,✅ Safe,2025-08-23 20:34:54
Port-Jerome,France,49.4667,0.5333,22.38,Broken clouds,4.96,✅ Safe,2025-08-23 20:34:56
Port-Joinville,France,46.7167,-2.35,20.92,Overcast clouds,4.38,✅ Safe,2025-08-23 20:34:57
Port-la-Nouvelle,France,43.0167,3.05,30.29,Clear sky,2.52,✅ Safe,2025-08-23 20:34:59
Port-Navalo,France,47.55,-2.9,19.18,Overcast clouds,5.64,⚠ Moderate,2025-08-23 20:35:01
Porto-Vecchio,France,41.5833,9.2833,26.81,Clear sky,6.61,⚠ Moderate,2025-08-23 20:35:03
Port-Sainte-Marie,France,44.25,0.4,30.06,Clear sky,2.74,✅ Safe,2025-08-23 20:35:05
Port-Saint-Louis-du-Rhone,France,43.3833,4.8,29.78,Clear sky,6.24,⚠ Moderate,2025-08-23 20:35:07
Port-Vendres,France,42.5167,3.1167,28.89,Clear sky,4.29,✅ Safe,2025-08-23 20:35:09
Poses,France,49.3,1.2333,23.14,Broken clouds,4.49,✅ Safe,2025-08-23 20:35:11
Pougny,France,47.3833,3.0,23.98,Broken clouds,4.01,✅ Safe,2025-08-23 20:35:12
Pouille,France,47.3167,1.2833,24.78,Scattered clouds,3.9,✅ Safe,2025-08-23 20:35:14
Pouillenay,France,47.5,4.4667,22.23,Overcast clouds,4.33,✅ Safe,2025-08-23 20:35:16
Pouilly,France,47.4,3.75,23.2,Broken clouds,3.66,✅ Safe,2025-08-23 20:35:18
Pouilly-sur-Loire,France,47.2833,2.95,24.55,Broken clouds,3.92,✅ Safe,2025-08-23 20:35:20
Pouldreuzic,France,47.95,-4.3667,21.97,Overcast clouds,3.05,✅ Safe,2025-08-23 20:35:22
Precy-sur-Marne,France,48.9333,2.7833,23.15,Overcast clouds,3.63,✅ Safe,2025-08-23 20:35:24
Prefailles,France,47.1333,-2.2167,22.86,Overcast clouds,6.46,⚠ Moderate,2025-08-23 20:35:26
Prinquiau,France,47.3667,-2.0167,26.06,Overcast clouds,1.15,✅ Safe,2025-08-23 20:35:28
Propriano,France,41.6833,8.9,23.77,Clear sky,3.98,✅ Safe,2025-08-23 20:35:30
Pupillin,France,46.8833,5.7667,22.69,Overcast clouds,3.69,✅ Safe,2025-08-23 20:35:32
Puyguilhem,France,44.7333,0.35,30.71,Clear sky,2.55,✅ Safe,2025-08-23 20:35:34
Puyricard,France,43.8333,5.4167,26.53,Clear sky,6.46,⚠ Moderate,2025-08-23 20:35:36
Quenne,France,47.7833,3.65,23.36,Overcast clouds,4.95,✅ Safe,2025-08-23 20:35:37
Quiberon,France,47.4833,-3.1167,18.56,Overcast clouds,4.36,✅ Safe,2025-08-23 20:35:39
Quimper,France,48.0,-4.1,22.96,Overcast clouds,3.71,✅ Safe,2025-08-23 20:35:41
Quinsac,France,44.75,-0.5,30.8,Clear sky,2.41,✅ Safe,2025-08-23 20:35:43
Rabastens,France,43.8167,1.7333,30.37,Clear sky,3.07,✅ Safe,2025-08-23 20:35:45
Radicatel,France,49.5,0.5,21.55,Broken clouds,4.78,✅ Safe,2025-08-23 20:35:47
Ramillies,France,50.2,3.25,20.54,Overcast clouds,3.45,✅ Safe,2025-08-23 20:35:49
Ravigny,France,48.45,0.0,23.0,Broken clouds,1.98,✅ Safe,2025-08-23 20:35:50
Rech,France,48.9833,7.0167,20.0,Overcast clouds,4.08,✅ Safe,2025-08-23 20:35:52
Redon,France,47.65,-2.0833,25.62,Overcast clouds,2.56,✅ Safe,2025-08-23 20:35:54
Reichstett,France,48.65,7.75,21.23,Overcast clouds,5.31,⚠ Moderate,2025-08-23 20:35:56
Reignier-Esery,France,46.1333,6.2667,22.94,Overcast clouds,3.18,✅ Safe,2025-08-23 20:35:57
Reims,France,49.2667,4.0333,20.98,Overcast clouds,5.27,⚠ Moderate,2025-08-23 20:35:59
Ressons-le-Long,France,49.3833,3.15,21.98,Overcast clouds,4.53,✅ Safe,2025-08-23 20:36:00
Richemont,France,49.2833,6.1667,19.47,Overcast clouds,3.69,✅ Safe,2025-08-23 20:36:02
Riec-sur-Belon,France,47.8333,-3.7,22.06,Overcast clouds,4.01,✅ Safe,2025-08-23 20:36:04
Rions,France,44.65,-0.35,30.89,Clear sky,2.4,✅ Safe,2025-08-23 20:36:06
Rivecourt,France,49.35,2.7333,22.33,Overcast clouds,4.56,✅ Safe,2025-08-23 20:36:08
Rochefort,France,45.95,-0.9667,27.91,Scattered clouds,3.67,✅ Safe,2025-08-23 20:36:09
Roche-Saint-Secret,France,44.4833,5.0333,24.43,Clear sky,7.99,⚠ Moderate,2025-08-23 20:36:11
Rogny-les-Sept-Ecluses,France,47.7333,2.8833,23.69,Broken clouds,4.3,✅ Safe,2025-08-23 20:36:13
Roncq,France,50.75,3.1167,20.45,Overcast clouds,5.28,⚠ Moderate,2025-08-23 20:36:15
Roquebrune-sur-Argens,France,43.4333,6.6333,27.17,Clear sky,3.51,✅ Safe,2025-08-23 20:36:16
Roquecourbe,France,43.6667,2.2833,28.96,Clear sky,3.05,✅ Safe,2025-08-23 20:36:18
Roquefort-des-Corbieres,France,42.9833,2.95,30.45,Clear sky,3.24,✅ Safe,2025-08-23 20:36:20
Rosieres-aux-Salines,France,48.6,6.3333,20.48,Overcast clouds,4.12,✅ Safe,2025-08-23 20:36:21
Rosult,France,50.45,3.3667,20.63,Overcast clouds,5.52,⚠ Moderate,2025-08-23 20:36:23
Roubaix,France,50.6833,3.1833,20.32,Overcast clouds,5.17,⚠ Moderate,2025-08-23 20:36:25
Rouen,France,49.45,1.1,21.84,Overcast clouds,4.02,✅ Safe,2025-08-23 20:36:27
Royan,France,45.6167,-1.05,25.01,Clear sky,5.23,⚠ Moderate,2025-08-23 20:36:29
Rungis,France,48.75,2.35,23.53,Broken clouds,2.15,✅ Safe,2025-08-23 20:36:31
Saacy-sur-Marne,France,48.9667,3.2167,22.66,Overcast clouds,4.55,✅ Safe,2025-08-23 20:36:33
Sailly-sur-la-Lys,France,50.65,2.7667,20.71,Overcast clouds,5.45,⚠ Moderate,2025-08-23 20:36:35
Saint-Andre-de-la-Roche,France,43.7333,7.2833,27.44,Clear sky,2.58,✅ Safe,2025-08-23 20:36:37
Saint-Androny,France,45.1833,-0.65,30.7,Few clouds,3.7,✅ Safe,2025-08-23 20:36:39
Saint-Bonnet-sur-Gironde,France,45.35,-0.6667,30.54,Few clouds,4.26,✅ Safe,2025-08-23 20:36:41
Saint-Brevin-l'Ocean,France,47.2167,-2.1667,23.77,Overcast clouds,5.34,⚠ Moderate,2025-08-23 20:36:42
Saint-Christ-Briost,France,49.85,2.9333,21.13,Overcast clouds,4.32,✅ Safe,2025-08-23 20:36:45
Saint-Christoly-Medoc,France,45.35,-0.8333,29.86,Few clouds,3.87,✅ Safe,2025-08-23 20:36:47
Saint-Christophe-la-Couperie,France,47.25,-1.2,25.88,Overcast clouds,3.2,✅ Safe,2025-08-23 20:36:48
Saint-Desirat,France,45.25,4.7833,24.83,Scattered clouds,7.33,⚠ Moderate,2025-08-23 20:36:50
Sainte-Anne-sur-Vilaine,France,47.7167,-1.8167,25.7,Broken clouds,3.32,✅ Safe,2025-08-23 20:36:52
Sainte-Gemmes-sur-Loire,France,47.4167,-0.5667,26.18,Overcast clouds,2.83,✅ Safe,2025-08-23 20:36:54
Sainte-Maure-de-Peyriac,France,44.0167,0.15,30.16,Clear sky,2.31,✅ Safe,2025-08-23 20:36:56
Saint-Gereon,France,47.3667,-1.2,26.08,Overcast clouds,3.24,✅ Safe,2025-08-23 20:36:58
Saint-Gilles,France,43.6833,4.4167,30.05,Clear sky,4.76,✅ Safe,2025-08-23 20:37:00
Saint-Gilles,France,46.8833,4.6667,22.85,Overcast clouds,3.71,✅ Safe,2025-08-23 20:37:02
Saint-Gilles-Croix-de-Vie,France,46.6833,-1.9333,21.08,Overcast clouds,5.59,⚠ Moderate,2025-08-23 20:37:04
Saint-Gonnery,France,48.1167,-2.8167,23.41,Overcast clouds,2.01,✅ Safe,2025-08-23 20:37:05
Saint-Julien-de-Chedon,France,47.3,-1.2,25.88,Overcast clouds,3.22,✅ Safe,2025-08-23 20:37:07
Saint-Leger-le-Petit,France,47.1167,3.0,24.52,Broken clouds,3.67,✅ Safe,2025-08-23 20:37:08
Saint-Leger-sur-Dheune,France,46.85,4.6333,23.91,Overcast clouds,4.02,✅ Safe,2025-08-23 20:37:10
Saint-Malo,France,48.65,-2.0167,21.51,Overcast clouds,5.16,⚠ Moderate,2025-08-23 20:37:11
Saint-Martin-d'Ardeche,France,44.3,4.5667,28.42,Clear sky,7.75,⚠ Moderate,2025-08-23 20:37:13
Saint-Martin-la-Garenne,France,49.0333,1.6833,23.56,Broken clouds,3.44,✅ Safe,2025-08-23 20:37:15
Saint-Nazaire,France,47.2833,-2.2,24.37,Overcast clouds,5.41,⚠ Moderate,2025-08-23 20:37:17
Saint-Nicolas,France,50.3,2.7667,20.62,Overcast clouds,2.92,✅ Safe,2025-08-23 20:37:18
Saint-Pair-sur-Mer,France,48.8167,-1.5667,22.83,Overcast clouds,5.84,⚠ Moderate,2025-08-23 20:37:21
Saint-Paul,France,44.5167,6.75,16.43,Scattered clouds,3.4,✅ Safe,2025-08-23 20:37:23
Saint-Pierre-d'Autils,France,49.1167,1.4167,23.18,Scattered clouds,3.97,✅ Safe,2025-08-23 20:37:24
Saint-Pierre-de-Manneville,France,49.4,0.9333,22.8,Broken clouds,4.74,✅ Safe,2025-08-23 20:37:27
Saint-Pierre-Quiberon,France,47.5167,-3.1333,23.24,Overcast clouds,4.41,✅ Safe,2025-08-23 20:37:28
Saint-Quentin,France,49.85,3.2833,20.58,Overcast clouds,3.87,✅ Safe,2025-08-23 20:37:30
Saint-Quentin-la-Motte-Croix-au-Bailly,France,50.0667,1.45,21.24,Broken clouds,3.85,✅ Safe,2025-08-23 20:37:32
Saint-Remy,France,47.6333,4.3,22.06,Overcast clouds,4.25,✅ Safe,2025-08-23 20:37:33
Saint-Satur,France,47.3333,2.85,24.03,Broken clouds,3.91,✅ Safe,2025-08-23 20:37:36
Saint-Saturnin,France,43.7,3.4667,31.25,Clear sky,1.35,✅ Safe,2025-08-23 20:37:37
Saint-Saturnin-d'Apt,France,43.9167,5.3667,27.09,Clear sky,6.13,⚠ Moderate,2025-08-23 20:37:39
Saint-Sauveur-de-Meilhan,France,44.65,0.0,30.6,Clear sky,2.38,✅ Safe,2025-08-23 20:37:41
Saint-Savinien,France,45.8833,-0.6833,29.13,Scattered clouds,4.6,✅ Safe,2025-08-23 20:37:43
Saint-Sebastien-sur-Loire,France,47.2,-1.5,26.59,Overcast clouds,3.33,✅ Safe,2025-08-23 20:37:45
Saint-Seuri-de-Bourg,France,45.05,-0.5667,30.63,Few clouds,2.58,✅ Safe,2025-08-23 20:37:47
Saint-Simon,France,49.75,3.1667,21.05,Overcast clouds,4.54,✅ Safe,2025-08-23 20:37:48
Saint-Thibault-des-Vignes,France,48.8667,2.6833,23.35,Broken clouds,3.47,✅ Safe,2025-08-23 20:37:50
Saint-Urcisse,France,43.9333,1.6167,30.23,Clear sky,3.05,✅ Safe,2025-08-23 20:37:52
Saint-Usage,France,47.1,5.2667,23.52,Overcast clouds,4.19,✅ Safe,2025-08-23 20:37:54
Saint-Vaize,France,45.8167,-0.6333,29.3,Few clouds,4.61,✅ Safe,2025-08-23 20:37:55
Saint-Valery-sur-Somme,France,50.1833,1.6333,21.34,Overcast clouds,2.62,✅ Safe,2025-08-23 20:37:57
Saint-Vallerin,France,46.6833,4.6667,23.79,Overcast clouds,4.12,✅ Safe,2025-08-23 20:38:00
Saint-Vallier,France,46.65,4.3667,23.92,Overcast clouds,2.87,✅ Safe,2025-08-23 20:38:02
Saint-Vit,France,47.1833,5.8167,22.43,Overcast clouds,3.25,✅ Safe,2025-08-23 20:38:03
Saint-Wandrille-Rancon,France,49.5333,0.7667,21.62,Overcast clouds,4.99,✅ Safe,2025-08-23 20:38:05
Samois-sur-Seine,France,48.45,2.75,23.5,Scattered clouds,3.64,✅ Safe,2025-08-23 20:38:07
Samoreau,France,48.4167,2.75,23.81,Scattered clouds,3.62,✅ Safe,2025-08-23 20:38:08
Sance,France,46.3333,4.8333,24.91,Overcast clouds,4.41,✅ Safe,2025-08-23 20:38:10
Sandrancourt,France,49.0333,1.65,23.33,Broken clouds,3.43,✅ Safe,2025-08-23 20:38:12
Santoche,France,47.4,6.5167,21.8,Overcast clouds,2.97,✅ Safe,2025-08-23 20:38:14
Sarralbe,France,49.0,7.0167,19.72,Overcast clouds,4.0,✅ Safe,2025-08-23 20:38:16
Sarreguemines,France,49.1167,7.0667,19.88,Overcast clouds,3.75,✅ Safe,2025-08-23 20:38:18
Saubusse,France,43.65,-1.1833,29.85,Clear sky,1.7,✅ Safe,2025-08-23 20:38:20
Saudoy,France,48.6833,3.7167,22.05,Broken clouds,3.94,✅ Safe,2025-08-23 20:38:22
Sauvoy,France,48.6333,5.6,19.64,Overcast clouds,4.24,✅ Safe,2025-08-23 20:38:24
Segre,France,47.6833,-0.8667,25.79,Broken clouds,3.14,✅ Safe,2025-08-23 20:38:26
Sene,France,47.6167,-2.75,22.53,Overcast clouds,4.49,✅ Safe,2025-08-23 20:38:27
Sercus,France,50.7,2.45,20.46,Overcast clouds,5.2,⚠ Moderate,2025-08-23 20:38:29
Sete,France,43.4,3.7,27.85,Clear sky,4.66,✅ Safe,2025-08-23 20:38:31
Seurre,France,46.9833,5.15,23.86,Overcast clouds,4.57,✅ Safe,2025-08-23 20:38:33
Seyssuel,France,45.5667,4.85,25.31,Overcast clouds,6.56,⚠ Moderate,2025-08-23 20:38:34
Solesmes,France,47.85,-0.3,25.33,Few clouds,3.0,✅ Safe,2025-08-23 20:38:36
Sorcy-Saint-Martin,France,48.7,5.6167,19.43,Overcast clouds,4.59,✅ Safe,2025-08-23 20:38:38
Soulanges,France,48.7833,4.5333,21.22,Overcast clouds,4.1,✅ Safe,2025-08-23 20:38:40
Spycker,France,50.9667,2.3167,20.63,Overcast clouds,4.91,✅ Safe,2025-08-23 20:38:42
Strasbourg,France,48.5667,7.75,21.38,Overcast clouds,5.35,⚠ Moderate,2025-08-23 20:38:44
Taponas,France,46.1167,4.7667,25.39,Overcast clouds,5.61,⚠ Moderate,2025-08-23 20:38:45
Ternay,France,45.6167,4.8167,25.51,Overcast clouds,6.06,⚠ Moderate,2025-08-23 20:38:47
Thionville,France,49.35,6.1667,19.58,Overcast clouds,3.96,✅ Safe,2025-08-23 20:38:49
Thomery,France,48.4,2.7833,23.59,Scattered clouds,3.58,✅ Safe,2025-08-23 20:38:51
Thun-Saint-Martin,France,50.2,3.2833,20.62,Overcast clouds,3.5,✅ Safe,2025-08-23 20:38:53
Tigery,France,48.6333,2.5,23.57,Scattered clouds,3.38,✅ Safe,2025-08-23 20:38:55
Tonnay-Charente,France,45.95,-0.9,28.63,Scattered clouds,3.52,✅ Safe,2025-08-23 20:38:57
Toucy,France,47.7333,3.3,23.39,Broken clouds,4.48,✅ Safe,2025-08-23 20:38:59
Toulenne,France,44.55,-0.2667,30.75,Clear sky,1.89,✅ Safe,2025-08-23 20:39:00
Toulon,France,43.1167,5.9333,26.92,Clear sky,9.6,⚠ Moderate,2025-08-23 20:39:02
Tourlaville,France,49.6333,-1.5667,22.06,Overcast clouds,3.44,✅ Safe,2025-08-23 20:39:04
Tourouzelle,France,43.25,2.7333,31.47,Clear sky,5.1,⚠ Moderate,2025-08-23 20:39:07
Tracy-sur-Loire,France,47.3167,2.8833,24.5,Broken clouds,3.9,✅ Safe,2025-08-23 20:39:09
Treguier,France,48.7833,-3.2333,22.42,Overcast clouds,5.74,⚠ Moderate,2025-08-23 20:39:10
Tregunc,France,47.85,-3.85,22.12,Overcast clouds,3.83,✅ Safe,2025-08-23 20:39:12
Trignac,France,47.3167,-2.1833,25.06,Overcast clouds,4.24,✅ Safe,2025-08-23 20:39:14
Trilport,France,48.95,2.9333,22.88,Overcast clouds,3.74,✅ Safe,2025-08-23 20:39:17
Trouville-sur-Mer,France,49.3667,0.0833,21.92,Few clouds,5.0,⚠ Moderate,2025-08-23 20:39:19
Troyes,France,48.3,4.0833,22.38,Broken clouds,4.27,✅ Safe,2025-08-23 20:39:21
Uzemain,France,48.0833,6.35,20.57,Overcast clouds,3.09,✅ Safe,2025-08-23 20:39:23
Valence,France,44.9333,4.8833,26.97,Scattered clouds,8.33,⚠ Moderate,2025-08-23 20:39:24
Valenciennes,France,50.3667,3.5333,20.6,Overcast clouds,4.79,✅ Safe,2025-08-23 20:39:27
Vallabregues,France,43.85,4.6333,29.78,Clear sky,10.19,⚡ Dangerous,2025-08-23 20:39:28
Vandieres,France,49.1,3.7333,20.9,Overcast clouds,5.08,⚠ Moderate,2025-08-23 20:39:30
Vannes,France,47.65,-2.7667,23.8,Overcast clouds,3.94,✅ Safe,2025-08-23 20:39:32
Varesnes,France,49.5667,3.05,21.73,Overcast clouds,3.74,✅ Safe,2025-08-23 20:39:35
Vaux,France,49.1,6.1,19.55,Overcast clouds,4.09,✅ Safe,2025-08-23 20:39:37
Venables,France,49.2,1.2833,23.36,Scattered clouds,4.67,✅ Safe,2025-08-23 20:39:39
Vendenheim,France,48.6667,7.7167,21.22,Overcast clouds,5.21,⚠ Moderate,2025-08-23 20:39:40
Venteuil,France,49.0833,3.8333,20.45,Overcast clouds,4.86,✅ Safe,2025-08-23 20:39:42
Verdun,France,49.1667,5.3833,19.41,Overcast clouds,3.69,✅ Safe,2025-08-23 20:39:45
Vereux,France,47.5167,5.6333,22.49,Overcast clouds,3.11,✅ Safe,2025-08-23 20:39:46
Verin,France,45.45,4.75,25.6,Broken clouds,6.95,⚠ Moderate,2025-08-23 20:39:48
Verjux,France,46.8833,4.9667,24.01,Overcast clouds,4.78,✅ Safe,2025-08-23 20:39:50
Vernaison,France,45.65,4.8167,25.32,Overcast clouds,5.86,⚠ Moderate,2025-08-23 20:39:52
Verneuil,France,49.1,3.6667,21.57,Overcast clouds,5.12,⚠ Moderate,2025-08-23 20:39:54
Vernizy,France,46.7833,4.4667,23.41,Overcast clouds,3.59,✅ Safe,2025-08-23 20:39:56
Veron,France,48.1333,3.3,23.67,Broken clouds,3.96,✅ Safe,2025-08-23 20:39:58
Villefranche-sur-Saone,France,45.9833,4.7167,25.45,Overcast clouds,5.37,⚠ Moderate,2025-08-23 20:40:00
Villegusien-le-Lac,France,47.7333,5.3,21.29,Overcast clouds,3.51,✅ Safe,2025-08-23 20:40:02
Villenauxe,France,48.4,3.3,23.33,Broken clouds,3.37,✅ Safe,2025-08-23 20:40:03
Villeneuve-de-Blaye,France,45.0833,-0.6167,30.69,Few clouds,3.01,✅ Safe,2025-08-23 20:40:05
Villeneuve-les-Avignon,France,43.9833,4.7833,29.1,Clear sky,10.3,⚡ Dangerous,2025-08-23 20:40:07
Villers-sous-Chatillon,France,49.1,3.8,21.32,Overcast clouds,4.98,✅ Safe,2025-08-23 20:40:09
Villesequelande,France,43.2333,2.2333,30.33,Clear sky,3.92,✅ Safe,2025-08-23 20:40:10
Villevallier,France,48.0167,3.3167,23.1,Broken clouds,4.51,✅ Safe,2025-08-23 20:40:12
Vincey,France,48.3333,6.3167,20.34,Overcast clouds,5.04,⚠ Moderate,2025-08-23 20:40:14
Virey,France,46.8333,4.8667,24.19,Overcast clouds,4.86,✅ Safe,2025-08-23 20:40:16
Vognes,France,45.8167,5.7167,25.21,Overcast clouds,3.38,✅ Safe,2025-08-23 20:40:18
Vonges,France,47.3,5.4,23.06,Overcast clouds,3.58,✅ Safe,2025-08-23 20:40:20
Vulaines-sur-Seine,France,48.4167,2.75,23.81,Scattered clouds,3.62,✅ Safe,2025-08-23 20:40:22
Warneton,France,50.7333,2.95,20.63,Overcast clouds,5.63,⚠ Moderate,2025-08-23 20:40:24
Watten,France,50.8333,2.2167,20.75,Overcast clouds,5.15,⚠ Moderate,2025-08-23 20:40:26
Pt Ste-Foy-et-Ponchapt,France,44.83333,0.2,31.22,Clear sky,2.16,✅ Safe,2025-08-23 20:40:28
Anthy-Sechex,France,46.35,6.4,23.75,Overcast clouds,3.19,✅ Safe,2025-08-23 20:40:29
Amiens,France,49.9,2.3,21.5,Overcast clouds,3.69,✅ Safe,2025-08-23 20:40:31
Redessan,France,43.833,4.5,29.87,Clear sky,8.69,⚠ Moderate,2025-08-23 20:40:33
Aber Wrac'h,France,48.58333,-4.56667,21.41,Overcast clouds,3.34,✅ Safe,2025-08-23 20:40:35
Ambly,France,46.683,3.667,25.07,Overcast clouds,3.37,✅ Safe,2025-08-23 20:40:37
Colayrac,France,44.217,0.567,30.74,Clear sky,2.78,✅ Safe,2025-08-23 20:40:39
Bouguenais,France,47.183,-1.617,26.74,Overcast clouds,4.01,✅ Safe,2025-08-23 20:40:41
Brezellec,France,48.03333,-4.66667,21.08,Overcast clouds,1.68,✅ Safe,2025-08-23 20:40:42
Chateauneuf-le-Rouge,France,43.483,5.567,27.24,Clear sky,4.82,✅ Safe,2025-08-23 20:40:44
Cap-Ferret,France,44.78333,-1.13333,28.13,Clear sky,5.56,⚠ Moderate,2025-08-23 20:40:46
Cap-d'Antifer,France,49.65,0.15,19.64,Few clouds,4.26,✅ Safe,2025-08-23 20:40:49
La Celle-Saint-Cloud,France,48.85,2.15,23.05,Broken clouds,1.84,✅ Safe,2025-08-23 20:40:50
Cruet,France,45.517,6.083,25.66,Overcast clouds,2.14,✅ Safe,2025-08-23 20:40:52
Cancale,France,48.683,-1.85,22.9,Overcast clouds,5.77,⚠ Moderate,2025-08-23 20:40:54
Saint-Martin-d'Ablois,France,49.0,3.867,21.12,Overcast clouds,4.52,✅ Safe,2025-08-23 20:40:56
Saint-Cast-le-Guildo,France,48.6,-2.25,22.87,Overcast clouds,5.31,⚠ Moderate,2025-08-23 20:40:58
Denneville,France,49.317,-1.65,22.12,Overcast clouds,4.75,✅ Safe,2025-08-23 20:41:00
Damgan,France,47.517,-2.583,19.98,Overcast clouds,5.86,⚠ Moderate,2025-08-23 20:41:02
Dahouet,France,48.6,-2.55,21.28,Overcast clouds,4.92,✅ Safe,2025-08-23 20:41:04
Saint-Dizant-du-Gua,France,45.43333,-0.7,29.96,Few clouds,3.75,✅ Safe,2025-08-23 20:41:06
Clohars-Carnoet,France,47.8,-3.58333,22.42,Overcast clouds,4.0,✅ Safe,2025-08-23 20:41:08
Donges,France,47.3,-2.067,25.77,Overcast clouds,2.33,✅ Safe,2025-08-23 20:41:10
Dielette,France,49.33333,-0.15,19.51,Few clouds,5.04,⚠ Moderate,2025-08-23 20:41:12
Le Douhet,France,46.03333,-1.38333,20.24,Scattered clouds,7.45,⚠ Moderate,2025-08-23 20:41:14
Darvault,France,48.267,2.733,23.71,Scattered clouds,3.74,✅ Safe,2025-08-23 20:41:16
Saint-Dizier,France,48.63333,4.96667,20.72,Overcast clouds,5.02,⚠ Moderate,2025-08-23 20:41:18
L'Aberildut,France,48.467,-4.75,18.38,Overcast clouds,2.98,✅ Safe,2025-08-23 20:41:20
Estuaire de la Gironde,France,44.91667,-0.23333,31.01,Few clouds,2.84,✅ Safe,2025-08-23 20:41:22
Bonnelles,France,48.617,2.033,23.11,Scattered clouds,3.22,✅ Safe,2025-08-23 20:41:24
Chateauneuf-de-Gadagne,France,43.933,4.933,29.22,Clear sky,10.42,⚡ Dangerous,2025-08-23 20:41:26
Etang de l'Ayrolle,France,43.11667,2.35,29.87,Clear sky,3.96,✅ Safe,2025-08-23 20:41:28
Frejus,France,43.433152,6.737034,27.86,Clear sky,3.13,✅ Safe,2025-08-23 20:41:30
Etalondes,France,50.033,1.383,21.08,Scattered clouds,3.86,✅ Safe,2025-08-23 20:41:32
Le Cateau,France,50.1,3.55,20.1,Overcast clouds,3.26,✅ Safe,2025-08-23 20:41:33
Pleneuf-Val-Andre,France,48.6,-2.55,21.28,Overcast clouds,4.92,✅ Safe,2025-08-23 20:41:35
Lyon St-Exupery Apt,France,45.71667,5.08333,25.49,Overcast clouds,5.59,⚠ Moderate,2025-08-23 20:41:37
Boncourt-le-Bois,France,47.133,5.0,23.26,Overcast clouds,4.26,✅ Safe,2025-08-23 20:41:39
